list_position,jmdict_id,term,reading,frequency_rank,matched_frequency_word,matched_frequency_reading,match_kind,normalized_match,homograph_candidate_ids,homograph_ambiguous,high_priority,variant_count,review_group_count,review_field_count,representative_bank,representative_row_index_zero_based
246,1409140,体,からだ,267,体,からだ,definition_variant,False,1409140,False,True,5,2,26,term_bank_37.json,1753
247,1585410,まま,まま,268,まま,まま,definition_variant,False,1585410,False,True,7,3,57,term_bank_55.json,523
248,1012500,もし,もし,269,もし,もし,definition_variant,False,1012500;2607730,True,True,2,1,5,term_bank_2.json,709
249,2607730,もし,もし,269,もし,もし,definition_variant,False,1012500;2607730,True,False,1,1,1,term_bank_152.json,1104
250,1206050,覚える,おぼえる,270,覚える,おぼえる,definition_variant,False,1206050,False,True,2,1,15,term_bank_18.json,419
251,1593480,怖い,こわい,271,怖い,こわい,definition_variant,False,1593480,False,True,2,2,10,term_bank_56.json,1504
252,1499320,部屋,へや,272,部屋,へや,definition_variant,False,1499320,False,True,1,1,9,term_bank_46.json,883
253,1373860,世界,せかい,273,世界,せかい,definition_variant,False,1373860,False,True,1,1,12,term_bank_34.json,714
254,1483160,あいつ,あいつ,275,あいつ,あいつ,definition_variant,False,1483160,False,True,2,1,7,term_bank_45.json,66
255,1582310,頭,あたま,276,頭,あたま,definition_variant,False,1582310,False,True,2,1,25,term_bank_54.json,1647
256,1360480,心,こころ,278,心,こころ,definition_variant,False,1360480,False,True,1,1,5,term_bank_33.json,19
257,1725390,このまま,このまま,279,このまま,このまま,definition_variant,False,1725390,False,False,3,2,14,term_bank_70.json,1971
258,1212260,感じる,かんじる,280,感じる,かんじる,definition_variant,False,1212260,False,True,1,1,10,term_bank_18.json,1720
259,2834812,ぜ,ぜ,281,ぜ,ぜ,definition_variant,False,2834812,False,True,1,1,4,term_bank_182.json,1105
260,1156800,意味,いみ,282,意味,いみ,definition_variant,False,1156800,False,True,1,1,4,term_bank_13.json,779
261,1232870,許す,ゆるす,285,許す,ゆるす,definition_variant,False,1232870,False,True,1,1,27,term_bank_20.json,1788
262,2395490,なのに,なのに,286,なのに,なのに,definition_variant,False,2395490,False,False,1,1,9,term_bank_133.json,185
263,1554820,力,ちから,287,力,ちから,definition_variant,False,1554820,False,True,1,1,36,term_bank_51.json,1319
264,1010240,ばかり,ばかり,288,ばかり,ばかり,definition_variant,False,1010240,False,True,6,3,66,term_bank_2.json,214
265,1473740,買う,かう,289,買う,かう,definition_variant,False,1473740,False,True,1,1,20,term_bank_44.json,153
266,1189130,どうぞ,どうぞ,290,どうぞ,どうぞ,definition_variant,False,1189130,False,True,1,1,18,term_bank_16.json,1293
267,1359040,信じる,しんじる,292,信じる,しんじる,definition_variant,False,1359040,False,True,1,1,6,term_bank_32.json,1719
268,1382370,昔,むかし,293,昔,むかし,definition_variant,False,1382370,False,True,1,1,9,term_bank_35.json,438
269,2026790,しかない,しかない,294,しかない,しかない,definition_variant,False,2026790,False,True,1,1,12,term_bank_98.json,286
270,1254180,決める,きめる,295,決める,きめる,definition_variant,False,1254180,False,True,3,3,87,term_bank_22.json,1921
271,1293990,最初,さいしょ,297,最初,さいしょ,definition_variant,False,1293990,False,True,1,1,5,term_bank_26.json,1243
272,1307550,始める,はじめる,299,始める,はじめる,definition_variant,False,1307550,False,True,2,2,28,term_bank_27.json,1882
273,1169870,飲む,のむ,300,飲む,のむ,definition_variant,False,1169870,False,True,3,2,44,term_bank_14.json,1328
274,2851029,じゃ,じゃ,301,じゃ,じゃ,definition_variant,False,1005900;2851029,True,False,1,1,7,term_bank_197.json,1598
275,1215230,間,あいだ,302,間,あいだ,definition_variant,False,1215230,False,True,2,2,52,term_bank_19.json,244
276,2036870,お願い,おねがい,303,お願い,おねがい,definition_variant,False,2036870,False,True,1,1,8,term_bank_99.json,304
277,1008860,言える,いえる,304,言える,いえる,definition_variant,False,1008860,False,False,2,1,7,term_bank_1.json,1967
278,1207240,楽しい,たのしい,306,楽しい,たのしい,definition_variant,False,1207240,False,True,2,1,6,term_bank_18.json,672
279,1327120,守る,まもる,307,守る,まもる,definition_variant,False,1327120,False,True,2,1,10,term_bank_29.json,1767
280,1483070,彼,かれ,308,彼,かれ,definition_variant,False,1483070,False,True,1,1,8,term_bank_45.json,56
281,1343950,書く,かく,310,書く,かく,definition_variant,False,1343950,False,True,1,1,7,term_bank_31.json,825
282,1322990,者,もの,311,者,もの,definition_variant,False,1322990,False,True,2,1,3,term_bank_29.json,987
283,1509480,別に,べつに,312,別に,べつに,definition_variant,False,1509480,False,True,1,1,10,term_bank_47.json,754
284,1329590,受ける,うける,313,受ける,うける,definition_variant,False,1329590,False,True,5,5,190,term_bank_30.json,266
285,1155120,以上,いじょう,315,以上,いじょう,definition_variant,False,1155120,False,True,2,2,54,term_bank_13.json,490
286,1344410,助ける,たすける,316,助ける,たすける,definition_variant,False,1344410,False,True,7,3,45,term_bank_31.json,938
287,1421850,置く,おく,317,置く,おく,definition_variant,False,1421850,False,True,1,1,25,term_bank_39.json,347
288,1223640,起きる,おきる,318,起きる,おきる,definition_variant,False,1223640,False,True,1,1,12,term_bank_20.json,63
289,1351360,笑う,わらう,319,笑う,わらう,definition_variant,False,1351360,False,True,2,1,11,term_bank_32.json,261
290,1008430,ですから,ですから,320,ですから,ですから,definition_variant,False,1008430,False,True,1,1,9,term_bank_1.json,1895
291,1304510,残る,のこる,321,残る,のこる,definition_variant,False,1304510,False,True,2,1,3,term_bank_27.json,1291
292,1387990,先生,せんせい,322,先生,せんせい,definition_variant,False,1387990,False,True,1,1,10,term_bank_35.json,1592
293,1360010,寝る,ねる,324,寝る,ねる,definition_variant,False,1360010,False,True,2,1,12,term_bank_32.json,1886
294,1190860,おかしい,おかしい,326,おかしい,おかしい,definition_variant,False,1190860,False,True,2,1,22,term_bank_16.json,1566
295,1407460,多い,おおい,328,多い,おおい,definition_variant,False,1407460,False,True,1,1,10,term_bank_37.json,1440
296,1510640,変,へん,330,変,へん,definition_variant,False,1510640,False,True,2,1,20,term_bank_47.json,905
297,1536010,問題,もんだい,332,問題,もんだい,definition_variant,False,1536010,False,True,1,1,16,term_bank_49.json,1640
298,1320830,実は,じつは,333,実は,じつは,definition_variant,False,1320830,False,True,1,1,8,term_bank_29.json,343
299,1579070,こいつ,こいつ,335,こいつ,こいつ,definition_variant,False,1579070,False,True,4,2,28,term_bank_54.json,671
300,1416860,誰も,だれも,337,誰も,だれも,definition_variant,False,1416860,False,True,1,1,7,term_bank_38.json,1274
301,1413940,大事,だいじ,338,大事,だいじ,definition_variant,False,1413940,False,True,1,1,19,term_bank_38.json,744
302,1203250,外,そと,339,外,そと,definition_variant,False,1203250,False,True,2,1,9,term_bank_17.json,1909
303,1604570,見つける,みつける,340,見つける,みつける,definition_variant,False,1604570,False,True,2,1,8,term_bank_58.json,1720
304,1395620,全然,ぜんぜん,342,全然,ぜんぜん,definition_variant,False,1395620,False,True,1,1,13,term_bank_36.json,1032
305,1386840,絶対,ぜったい,343,絶対,ぜったい,definition_variant,False,1386840,False,True,1,1,9,term_bank_35.json,1371
306,1165970,一番,いちばん,344,一番,いちばん,definition_variant,False,1165970,False,True,2,1,17,term_bank_14.json,474
307,1529410,夢,ゆめ,345,夢,ゆめ,definition_variant,False,1529410,False,True,1,1,14,term_bank_49.json,393
308,1591420,決まる,きまる,346,決まる,きまる,definition_variant,False,1591420,False,True,3,3,84,term_bank_56.json,800
309,1591150,聞こえる,きこえる,347,聞こえる,きこえる,definition_variant,False,1591150,False,True,4,1,12,term_bank_56.json,695
310,1260720,元気,げんき,348,元気,げんき,definition_variant,False,1260720,False,True,1,1,11,term_bank_23.json,1206
311,1212250,感じ,かんじ,349,感じ,かんじ,definition_variant,False,1212250,False,True,1,1,4,term_bank_18.json,1719
312,1387280,先に,さきに,350,先に,さきに,definition_variant,False,1387280,False,True,2,2,28,term_bank_35.json,1486
313,1443990,とにかく,とにかく,351,とにかく,とにかく,definition_variant,False,1443990,False,True,3,1,15,term_bank_41.json,363
314,1307710,姿,すがた,352,姿,すがた,definition_variant,False,1307710,False,True,1,1,16,term_bank_27.json,1915
315,1547330,欲しい,ほしい,354,欲しい,ほしい,definition_variant,False,1547330,False,True,1,1,8,term_bank_50.json,1830
316,1421970,遅い,おそい,355,遅い,おそい,definition_variant,False,1421970,False,True,1,1,8,term_bank_39.json,362
317,1345605,そろそろ,そろそろ,356,そろそろ,そろそろ,definition_variant,False,1345605,False,True,2,1,13,term_bank_31.json,1159
318,1536350,夜,よる,357,夜,よる,definition_variant,False,1536350,False,True,2,1,4,term_bank_49.json,1685
319,2869425,とき,とき,358,とき,とき,definition_variant,False,2869425,False,False,1,1,2,term_bank_215.json,727
320,1594400,しっかり,しっかり,359,しっかり,しっかり,definition_variant,False,1594400,False,True,3,1,20,term_bank_56.json,1830
321,1361490,新しい,あたらしい,360,新しい,あたらしい,definition_variant,False,1361490,False,True,1,1,8,term_bank_33.json,258
322,2002400,うーん,うーん,361,うーん,うーん,definition_variant,False,2002400,False,True,3,2,22,term_bank_95.json,1810
323,1576250,一度,いちど,362,一度,いちど,definition_variant,False,1576250,False,True,7,2,20,term_bank_53.json,1825
324,1406060,それでも,それでも,363,それでも,それでも,definition_variant,False,1406060,False,True,2,1,6,term_bank_37.json,1241
325,1009780,について,について,364,について,について,definition_variant,False,1009780,False,True,2,2,20,term_bank_2.json,135
326,1283190,高い,たかい,367,高い,たかい,definition_variant,False,1283190,False,True,1,1,13,term_bank_25.json,1120
327,1432680,痛い,いたい,368,痛い,いたい,definition_variant,False,1432680,False,True,2,1,5,term_bank_40.json,274
328,1610040,せい,せい,369,せい,せい,definition_variant,False,1610040,False,True,2,1,7,term_bank_59.json,1358
329,1289590,困る,こまる,370,困る,こまる,definition_variant,False,1289590,False,True,1,1,15,term_bank_26.json,511
330,1534930,黙る,だまる,371,黙る,だまる,definition_variant,False,1534930,False,True,1,1,3,term_bank_49.json,1370
331,1402730,送る,おくる,372,送る,おくる,definition_variant,False,1402730,False,True,1,1,24,term_bank_37.json,621
332,1445690,怒る,おこる,373,怒る,おこる,definition_variant,False,1445690,False,True,1,1,8,term_bank_41.json,723
333,1550140,理由,りゆう,374,理由,りゆう,definition_variant,False,1550140,False,True,2,1,6,term_bank_51.json,436
334,1309260,思い出す,おもいだす,375,思い出す,おもいだす,definition_variant,False,1309260,False,True,1,1,4,term_bank_28.json,166
335,1579260,昨日,きのう,376,昨日,きのう,definition_variant,False,1579260,False,True,2,1,2,term_bank_54.json,717
336,2846738,何,なん,377,何,なん,definition_variant,False,2846738,False,True,1,1,19,term_bank_193.json,1554
337,1429750,長い,ながい,378,長い,ながい,definition_variant,False,1429750,False,True,2,1,8,term_bank_39.json,1729
338,1584660,明日,あした,380,明日,あした,definition_variant,False,1584660,False,True,3,1,3,term_bank_55.json,296
339,2771030,ほう,ほう,381,ほう,ほう,definition_variant,False,2771030,False,False,3,1,5,term_bank_168.json,789
340,1375820,なるほど,なるほど,382,なるほど,なるほど,definition_variant,False,1375820,False,True,2,1,4,term_bank_34.json,1068
341,1343110,ところで,ところで,383,ところで,ところで,definition_variant,False,1343110,False,True,2,2,18,term_bank_31.json,644
342,1355120,乗る,のる,384,乗る,のる,definition_variant,False,1355120,False,True,2,2,70,term_bank_32.json,954
343,1203260,他,ほか,385,他,ほか,definition_variant,False,1203260,False,True,2,2,64,term_bank_17.json,1911
344,1497190,普通,ふつう,386,普通,ふつう,definition_variant,False,1497190,False,True,1,1,17,term_bank_46.json,479
345,1310670,止める,とめる,389,止める,とめる,definition_variant,False,1310670,False,True,3,3,114,term_bank_28.json,408
346,1441870,伝える,つたえる,390,伝える,つたえる,definition_variant,False,1441870,False,True,1,1,10,term_bank_40.json,1946
347,1587590,今まで,いままで,391,今まで,いままで,definition_variant,False,1587590,False,True,2,1,6,term_bank_55.json,1300
348,1293780,最近,さいきん,392,最近,さいきん,definition_variant,False,1293780,False,True,1,1,8,term_bank_26.json,1206
349,1604800,向かう,むかう,393,向かう,むかう,definition_variant,False,1604800,False,True,3,1,5,term_bank_58.json,1792
350,1620400,中,ちゅう,394,中,ちゅう,definition_variant,False,1620400,False,True,1,1,31,term_bank_60.json,1283
351,1217700,頑張る,がんばる,395,頑張る,がんばる,definition_variant,False,1217700,False,True,1,1,12,term_bank_19.json,730
352,1559290,連れる,つれる,396,連れる,つれる,definition_variant,False,1559290,False,True,1,1,5,term_bank_52.json,207
353,1593670,探す,さがす,397,探す,さがす,definition_variant,False,1593670,False,True,2,1,12,term_bank_56.json,1568
354,1576900,音,おと,398,音,おと,definition_variant,False,1576900,False,True,1,1,7,term_bank_54.json,21
355,1514320,歩く,あるく,399,歩く,あるく,definition_variant,False,1514320,False,True,1,1,2,term_bank_47.json,1726
356,1588880,大きい,おおきい,401,大きい,おおきい,definition_variant,False,1588880,False,True,1,1,13,term_bank_55.json,1788
357,1299030,殺す,ころす,402,殺す,ころす,definition_variant,False,1299030,False,True,1,1,19,term_bank_27.json,129
358,1275640,口,くち,404,口,くち,definition_variant,False,1275640,False,True,1,1,41,term_bank_24.json,1836
359,1409110,ダメ,ダメ,405,ダメ,ダメ,definition_variant,False,1409110,False,True,2,1,18,term_bank_37.json,1751
360,1587610,嫌,いや,406,嫌,いや,definition_variant,False,1587610,False,True,5,2,32,term_bank_55.json,1307
361,1548550,落ちる,おちる,408,落ちる,おちる,definition_variant,False,1548550,False,True,3,3,270,term_bank_51.json,111
362,1512130,返す,かえす,409,返す,かえす,definition_variant,False,1512130,False,True,2,1,21,term_bank_47.json,1289
363,1011430,べき,べき,410,べき,べき,definition_variant,False,1011430,False,True,2,1,5,term_bank_2.json,474
364,1538130,約束,やくそく,411,約束,やくそく,definition_variant,False,1538130,False,True,1,1,15,term_bank_49.json,1982
365,2017770,かい,かい,413,かい,かい,definition_variant,False,2017770,False,True,2,1,6,term_bank_97.json,747
366,1215810,関係,かんけい,415,関係,かんけい,definition_variant,False,1215810,False,True,1,1,13,term_bank_19.json,338
