jmdict_id,term,g,t,field_id,kind,severity,old,new,reason,shard,batch
1318250,自体,1758,6,f28e1885t6,gloss,major,本性,天生地,by nature 表示天生、本性上，原译“本性”是名词，词性和义项均不对应。,1,33
1006810,そっと,1778,11,f1e1557t11,note,minor,作为“〜しておく”,用于“〜しておく”,note 说明句型 as 〜しておく，原译“作为”不自然且未表达用法。,1,33
2205240,その場,1788,7,f116e219t7,gloss,major,在那个地方,当场,on the spot 在此副词义为当场/立即，原译“在那个地方”误作地点义。,1,33
2205240,その場,1788,11,f116e219t11,note,minor,作为〜で,用于“〜で”,note as 〜で 是句型用法说明，原译“作为〜で”不通顺。,1,33
1409840,対応,1798,14,f37e1953t14,example,major,我怀着敌意，却受到了冷淡的回应。,我受到冷淡，甚至可以说是敌意的接待。,英文说明接待本身冷淡、近乎敌意，原译误写成“我怀着敌意”，改变了主客体关系。,1,33
1003400,きちんと,1822,3,f1e832t3,gloss,major,准时地,精确地,precisely 表示精确地，原译“准时地”对应 on time，发生语义混淆。,1,33
1630060,居場所,1842,3,f61e1053t3,example,minor,我怎么会知道他住在哪里呢。,我怎么会知道他在哪里呢。,whereabouts 表示所在位置，日语居場所也未限定居住；原译“住在哪里”增加了居住语义。,1,34
1982300,どうしようもない,1871,0,f93e1489t0,gloss,major,不知从何处,没办法,it cannot be helped 表示无可奈何/没办法，原译“不知从何处”完全不对应。,1,34
1982300,どうしようもない,1871,1,f93e1489t1,gloss,major,不知从何处,没有办法,there's nothing for it 表示没有办法，原译“不知从何处”错义。,1,34
1982300,どうしようもない,1871,2,f93e1489t2,gloss,major,不知从何处,反抗也没有用,it's no use fighting back 明确表示反抗也无济于事，原译“不知从何处”错义。,1,34
1982300,どうしようもない,1871,3,f93e1489t3,gloss,major,不知从何处,没有希望了,it's hopeless 应译为没有希望/无可救药，原译“不知从何处”错义。,1,34
1982300,どうしようもない,1871,4,f93e1489t4,gloss,major,不知从何处,无法摆脱这种情况,there is no way out of it 表示没有出路、无法摆脱，原译“不知从何处”错义。,1,34
1518320,あくまで,1890,9,f48e469t9,gloss,major,终究,必须记住的是,it must be remembered 是提醒“必须记住的是”，原译“终究”误作 after all 义。,1,34
1599590,何もかも,1898,2,f57e1754t2,example,major,一切都在表明他的罪行。,一切都表明他有罪。,英文 guilt 及日文 有罪 表示有罪状态或罪责，旧译‘罪行’指犯罪行为本身，语义不符。,1,35
1218770,悦んで,1916,3,f19e946t3,gloss,major,我很乐意接受您的邀请。,当然,该字段英文 certainly，应译为‘当然’；旧译误置为例句译文。,1,35
1218770,悦んで,1916,4,f19e946t4,example,major,喜悦,我很乐意接受您的邀请。,该字段是英文例句 I will be very happy to accept your invitation，旧译‘喜悦’是词义内容错位。,1,35
1206900,学生,1968,1,f18e586t1,example,major,半数学生休学了。,一半学生缺席了。,英文 absent 及日文 休んでいた 在此表示缺席，旧译‘休学’错误地表示暂停学业。,1,35
1493240,ふと,1973,1,f45e1735t1,gloss,major,偶然,随意地,casually 表示随意、不经意地，旧译‘偶然’混同 accidentally。,1,36
1493240,ふと,1973,2,f45e1735t2,gloss,major,意外地,偶然地,accidentally 表示偶然或无意中，旧译‘意外地’混同 unexpectedly。,1,36
2029070,なり,1977,8,f98e704t8,example,major,然而，一到城堡，我就被率领近卫兵的人勾引进了这座监狱。,然而，一到城堡，我就被近卫兵队长带进了这座监狱。,日文 勾引される 在此是被带走、押送之意，非中文‘勾引’；英文明确为 was thrown into this prison。,1,36
1982670,気持ち悪い,2022,7,f93e1541t7,example,minor,那个东西软绵绵的，真让人不舒服。,那个东西软绵绵的，真恶心！,英文 gross 及日文 気持ち悪い 表达强烈恶心感，旧译‘让人不舒服’程度明显不足。,1,36
1585650,筥,2037,13,f55e575t13,xref,minor,① 公共建筑；公共建筑,① 公共建筑；社区建筑,xref 英文分别为 public building 与 community building，旧译重复为‘公共建筑’，遗漏第二义。,1,36
1317490,自覚,2055,2,f28e1768t2,example,major,你必须自觉到自己的责任。,你应该意识到自己的责任。,awake to one's responsibilities 及日文 責任を自覚する 表示意识到、认识到责任，‘自觉到’不是自然且准确的中文搭配。,1,36
1431670,沈む,2073,3,f40e51t3,example,minor,简直就像是从沉船中逃出来的老鼠一样。,简直就像是从正在下沉的船中逃出来的老鼠一样。,英文 sinking ship 与日文 沈む船 表示正在下沉的船，旧译‘沉船’容易指已经沉没的船，时态状态不符。,1,37
1277480,好く,2093,3,f25e138t3,example,major,怀特先生大家都很喜欢他。,大家都喜欢怀特小姐。,英文明确为 Miss White，旧译把主语误作‘怀特先生’并重复宾语，句意和中文语法均错误。,1,37
1457730,中,2126,14,f42e1138t14,example,major,教堂在我的家和你的家之间。,教堂在我家和你家之间。,英文 between 与日文 私の家とあなたの家の中 表示两者之间，旧译‘之中’不准确。,1,37
2149640,お待たせしました,2143,0,f110e882t0,gloss,minor,谢谢您的等待,谢谢您等待。,thank you for waiting 应自然译为感谢对方等待，旧译‘谢谢您的等待’为不自然的直译。,1,37
1397450,組,2154,4,f36e1370t4,gloss,major,党,一行,该 sense 的 party 指一群人或一行人，非政治组织‘党’；日文 組 与例句一批游客也支持‘一行’。,1,38
1219190,基本,2177,3,f19e1015t3,gloss,major,地基,基础,英文 foundation 在基本、抽象意义下是‘基础’，旧译‘地基’缩窄为建筑物地基，和词义不符。,1,38
1473230,倍,2264,6,f44e58t6,gloss,major,第n次,n分之一,英文 1-nth 表示 1/n，旧译‘第n次’把分数误译成次数。,1,39
1473230,倍,2264,7,f44e58t7,gloss,major,从1到n,1比n,英文 1 to n 在倍数比例义中表示 1 比 n，旧译‘从1到n’误作区间。,1,39
1134370,メンバー,2268,4,f11e1061t4,example,minor,如果去保龄球，请把我从成员中排除在外。,如果去打保龄球，就别把我算上。,英文 Count me out 与日文 メンバーからはずしておいて 表示拒绝参加，旧译‘从成员中排除在外’生硬且缺少打保龄球动作。,1,39
1451760,同じく,2294,4,f41e1861t4,example,minor,我既不会飞，也同样不会游泳。,我既不会飞，也不会游泳。,英文 no more ... than ... 及日文 同じく表达并列否定，旧译‘也同样不会游泳’不自然。,1,39
1470910,把握,2314,5,f43e1598t5,example,minor,我把握到了那次演讲的要点。,我掌握了那次演讲的要点。,grasp the main points 应译为掌握要点，旧译‘把握到了’中文搭配不自然。,1,39
1289780,恨む,2331,4,f26e542t4,gloss,major,感到苦涩,对……感到怨恨,feel bitter towards 表示对某人怀有怨恨或愤懑，旧译‘感到苦涩’是将 bitter 直译为味觉。,1,40
2861075,メール,2378,1,f207e989t1,xref,critical,情妇,男性；男人；雄性,xref 英文为 male; man; male，旧译‘情妇’完全错义；该词头 メール 的相关义为男性。,1,40
1583640,夫婦,2392,2,f55e22t2,gloss,major,男人和女人,丈夫和妻子,man and wife 在该词条夫妇义中指丈夫和妻子，旧译‘男人和女人’遗漏婚姻关系。,1,40
1007070,それら,2407,3,f1e1637t3,example,major,那些的大小几乎相同。,它们的大小几乎相同。,英文 Their sizes 与日文 それらの大きさ 指代前述事物，旧译‘那些的大小’中文结构错误。,1,40
1536000,訪う,2434,11,f49e1639t11,example,major,我不问你的种族、年龄和宗教。,我不在意你的种族、年龄和宗教。,日文問いません在否定式中表示不在意；旧译‘不问’误解了 care about。,1,41
1589580,降ろす,2445,19,f56e40t19,gloss,major,去鳞（鱼）,剖鱼取肉,fillet fish 是剖鱼取肉/切鱼片，旧译‘去鳞’不是该动作。,1,41
1589580,降ろす,2445,23,f56e40t23,gloss,major,驱逐,罢免,remove someone from a position / oust 指罢免职务，旧译‘驱逐’改变了对象和语义。,1,41
1516260,崩す,2547,11,f48e61t11,gloss,major,找零,把钞票换开,break a bill 指把大面额钞票换成零钱，旧译‘找零’不完整且方向不明。,1,42
1516260,崩す,2547,15,f48e61t15,example,major,请给我找一下1000日元纸币。,请把一张1000日元纸币换开。,"例句 ask to break a 1,000 yen note，应表达换开纸币；旧译‘找一下纸币’误解 break。",1,42
1499150,舞台,2595,12,f46e851t12,gloss,major,阶段,舞台,political stage 的 stage 是政治舞台/领域，旧译‘阶段’误解为时间阶段。,1,43
1202260,皆様,2609,1,f17e1717t1,example,major,也请多多关照各位。,向您和您的家人致以最美好的祝愿。,My best wishes to you and yours 是向您及家人致意祝愿，旧译‘请多多关照’完全改变语气和含义。,1,43
1259830,見送る,2627,15,f23e1018t15,example,minor,晋升被搁置的女性没有工作的动力。,晋升被搁置后，她没有工作的动力。,日文和英文指晋升被搁置/拒绝后的女性；旧译名词短语生硬且缺少后续因果关系。,1,43
1324960,主,2664,0,f29e1325t0,gloss,major,（家庭等的）头,（家庭等的）户主,head of a household 是户主/一家之主，旧译‘头’不构成可用中文释义。,1,43
1055000,サービス,2682,5,f5e1289t5,example,major,那家店的优质服务。,那家店提供优质服务。,英文 gives good service 是完整谓语句，旧译为名词短语且遗漏‘提供’。,1,43
1333400,蹴る,2689,7,f30e973t7,gloss,major,用力踩（脚）,用力抵住（某物）,firmly press one's feet against something 是用脚用力抵住某物，旧译‘用力踩（脚）’遗漏 against 对象。,1,44
1259660,見捨てる,2713,1,f23e981t1,gloss,major,失败,辜负,to fail someone 表示辜负某人，不能译为‘失败’这一不及物结果。,1,44
1484370,被害者,2745,2,f45e292t2,gloss,major,受灾者,受苦者,sufferer 是受苦者/受难者，旧译‘受灾者’无依据地限定为灾害受害者。,1,44
1324350,若者,2780,4,f29e1219t4,example,major,年轻人本来就会对父母的想法产生反感。,年轻人本来就会反抗父母。,rebel against parents 是反抗父母，旧译仅说对父母想法反感，弱化并改变了动作。,1,44
1471650,馬鹿にする,2796,3,f43e1730t3,example,major,我被嘲笑了。,他们在戏弄我。,making a fool of me 是戏弄/愚弄我，旧译‘我被嘲笑了’遗漏 make a fool of 的具体含义。,1,45
1586600,アホ,2806,3,f55e968t3,example,major,别多帖，笨蛋。,别重复发帖，笨蛋。,multi-post 是重复发帖，旧译‘多帖’不是自然或明确的中文表达。,1,45
1584100,方々,2840,4,f55e146t4,example,major,能贵社的各位社员，我感到非常高兴。,能与贵公司的许多员工见面，我感到非常高兴。,英文和日文表达见到贵公司许多同事的喜悦，旧译‘能贵社的各位社员’缺少谓语且不通顺。,1,45
1600400,飲み込む,2881,10,f58e54t10,gloss,minor,吞下,吞噬,engulf / swallow up 的比喻义是吞噬、吞没，旧译‘吞下’偏向字面吞咽。,1,46
1352570,上る,2999,6,f32e488t6,example,minor,那时太阳正在升起。,那时太阳正要升起。,日语“のぼるところだった”表示即将升起，旧译“正在升起”改变了时态。,1,47
1605320,漏らす,3019,23,f58e1997t23,note,major,健棒,接在动词ます形词干后,英文说明是接在动词ます形词干后，旧译“健棒”明显不是该字段的翻译。,1,47
1376910,正義,3027,2,f34e1250t2,gloss,major,义理,正义,righteousness 指正义/正直，旧译“义理”是义务人情义理，义项错误。,1,47
1241750,スジ,3030,29,f21e1357t29,gloss,minor,逻辑手,合理的一手,围棋/将棋语境中的 logical move 是合理的一手，旧译“逻辑手”不符合中文棋类术语。,1,47
1335590,獣,3054,3,f30e1404t3,example,minor,世界上，许多国家将猎杀鹿、驼鹿、雉鸡等野性兽视为违法。,世界上许多地方，猎杀鹿、驼鹿或雉鸡等野生猎物属于违法行为。,wild game 指可猎捕的野生动物/猎物，旧译“野性兽”不自然且不准确。,1,48
1440670,店員,3083,2,f40e1661t2,gloss,minor,职员,店员,该词头义项限定为商店员工，clerk 在此应译为店员，旧译“职员”过泛。,1,48
1429180,調子に乗る,3112,5,f39e1627t5,example,minor,别得意忘形，去冒险啊。,别得意忘形去冒险啊。,日语是禁止因得意忘形而冒险，旧译标点使“去冒险”像另一个并列祈使。,1,48
1305420,仕方がない,3139,1,f27e1503t1,example,major,与其等他，不如……（注：此处日语原文“彼を待つより仕方がない”意为“除了等他别无选择/只能等他”，译文应体现“只能”之意，如“除了等他，别无选择。”）,除了等他，别无选择。,例句译文混入了审校说明，未给出日语“只能等他”的正常译文。,1,48
1305420,仕方がない,3139,12,f27e1503t12,gloss,major,徒劳,不足,insufficient 的义项是数量或程度不够，旧译“徒劳”表示无效，义项错误。,1,48
1305420,仕方がない,3139,13,f27e1503t13,gloss,major,徒劳,不够,not enough 指不够，旧译“徒劳”改变了含义。,1,48
1305420,仕方がない,3139,24,f27e1503t24,gloss,minor,忍不住,渴望（做）,dying to do 表示非常想做/渴望做，旧译“忍不住”不是该义项的核心含义。,1,48
