jmdict_id,term,g,t,field_id,kind,severity,old,new,reason,shard,batch
1195370,荷台,3169,0,f17e302t0,gloss,major,（卡车）载货托盘,（卡车）载货台,荷台是卡车的载货平台/货台，不是可搬动的托盘；英文 load-carrying tray 指车体上的载货部分。,1,20
1414360,大戦,3211,2,f38e813t2,example,major,那家（家庭）的繁荣是从二战时期开始的。,那家人的兴盛始于大战期间。,原句仅说大戦/Great War 期间，并未指明第二次世界大战；旧译无依据地限定为二战。,1,20
1041850,キャプテン,3245,0,f4e1303t0,gloss,minor,船长,队长；船长,キャプテン和 captain 可指队伍或船只的负责人，‘船长’限定过窄。,1,20
2133220,若しか,3296,4,f108e1509t4,example,major,万一这边有什么事，请过来一趟。,如果你碰巧来这边，请顺道来看看我。,日文和英文都说若碰巧来到这附近就来访，旧译‘这边有什么事’凭空增加发生事情这一条件。,1,20
1222540,気品,3404,4,f19e1856t4,example,minor,如果要把那个城市比作一种颜色，大概是酒红色吧，就是那种带点气品、让人安心的颜色。,如果要把那座城市比作一种颜色，大概是酒红色吧，那种颜色有种沉静的优雅气质，让人安心。,日文気品及英文 quiet sort of dignity 表示优雅、端庄的气质，‘气品’不是自然的现代中文表达。,1,21
1529690,無音,3580,0,f49e443t0,gloss,minor,沉默,无声,無音泛指没有声音，而‘沉默’特指不说话；中文改为‘无声’对应 silence/无声音的语义范围。,1,22
1596840,焚く,3673,8,f57e718t8,gloss,minor,添柴（锅炉）,给锅炉添燃料,stoke a boiler 指给锅炉添燃料，原译‘添柴’把燃料无依据地限为木柴。,1,23
1392060,船長,3768,1,f36e496t1,gloss,major,船夫,船长,skipper 是船长/船只的掌舵者，‘船夫’指普通划船或摆渡者，身份不符。,1,23
1166835,一睡,3822,4,f14e617t4,example,major,昨晚几乎一点睡意都没有。,昨晚我几乎一夜没合眼。,英文 hardly get a wink of sleep 和日文几乎一睡も出来なかった都说几乎没睡着，旧译却说几乎没有睡意，语义方向错误。,1,24
2093030,そうか,3890,2,f104e1294t2,example,minor,“睡着了？”“睡得死死的。”“啊，是吗？”“刚才好像一直在说梦话。是不是做了可怕的梦？”,“睡着了？”“睡得死死的。”“啊，是吗？”“刚才你好像一直在做噩梦，是做了什么可怕的梦吗？”,日文うなされてた及英文restless指睡中受噩梦困扰/不安稳，旧译‘说梦话’指定为说话，原文没有此义。,1,24
1318670,自暴自棄,3966,3,f28e1955t3,example,major,主教怜悯那些被遗弃的移民，给他们提供了帮助。,主教怜悯那些陷入绝望的移民，并向他们伸出援手。,日文自暴自棄になった与英文 desperation 都是陷入绝望/自暴自弃，旧译‘被遗弃的移民’把人误作被抛弃。,1,25
1077780,チャージ,4020,4,f7e622t4,gloss,major,再充电,充值,此义是给非接触式智能卡充值，旧译‘再充电’误作给电池充电，应为充值。,1,25
1139180,ラッシュ,4101,1,f11e1714t1,gloss,major,（人或活动的）蜂拥,（突然）向前猛冲,该义是 sudden forward motion，中文‘蜂拥’只适用于人群或活动的涌现，不表达突然向前冲。,1,25
1233280,享受,4108,3,f20e1863t3,example,minor,人人都有享有自由的权，更何况享有生命的权。,人人都有享有自由的权利，更有享受生命的权利。,日文及英文均说享有自由和生命的权利，旧译遗漏‘利’且‘更何况享有生命的权’不成句。,1,25
2755450,ロン,4124,0,f166e1824t0,gloss,major,吃荣,荣和,日本麻将ロン是和他人打出的牌荣和，中文术语‘荣和’对应此义；‘吃荣’混淆了吃牌与荣和。,1,25
2755450,ロン,4124,1,f166e1824t1,xref,major,吃荣,荣和,交叉引用复述同一麻将术语，原译‘吃荣’混淆了吃牌与荣和。,1,25
2846400,背徳感,4164,0,f193e1002t0,gloss,major,负罪感,背德快感,背徳感及 guilty pleasure 是明知不妥仍享受的快感，不只是负罪感。,1,26
1170280,陰気,4203,0,f14e1399t0,gloss,minor,陰気な,阴郁的,原文‘陰気な’是日语表达而非简体中文，且本义为阴沉、忧郁。,1,26
1170280,陰気,4203,1,f14e1399t1,gloss,minor,暗い,阴暗的,‘暗い’为日语词，需以简体中文翻译 gloomy/dismal。,1,26
1170280,陰気,4203,2,f14e1399t2,gloss,minor,惨めな,凄惨的,原译‘惨めな’是未翻译的日语，miserable 在此应译为凄惨的。,1,26
1170280,陰気,4203,3,f14e1399t3,gloss,minor,憂鬱な,忧郁的,原译‘憂鬱な’残留日语，需转为简体中文。,1,26
1170280,陰気,4203,5,f14e1399t5,gloss,minor,陰の気,阴气,‘陰の気’是日语字面表达，中文阴阳术语应为‘阴气’。,1,26
1170280,陰気,4203,6,f14e1399t6,xref,minor,③ 陽の気,阳气,xref 所指的阳之气译为中文术语‘阳气’，不是日语‘陽の気’。,1,26
2108380,と言うのに,4233,3,f106e405t3,example,major,虽然大家都说不在家，但奇怪的是，整个房子的灯都亮着。,虽然家里没人，但奇怪的是，整栋房子的灯都亮着。,日文皆留守表示大家都不在家，原译‘大家都说不在家’把留守误作口头陈述；英文 likewise says no one was at home。,1,26
2803940,指の腹,4295,0,f171e1487t0,gloss,minor,指尖,指腹,ball of a finger 指手指腹部的肉垫，不是笼统的指尖；日文词头也明确为指腹。,1,26
2169470,ぐっしょり,4355,1,f112e1053t1,gloss,major,拧干的,湿透的,ぐっしょり表示湿透/浑身湿透，wringing 在此作湿淋淋义；‘拧干的’意思相反。,1,27
1368180,人情,4373,5,f33e1625t5,gloss,major,常识,人之常情,日文人情指人之常情、人性，并非知识意义的‘常识’；common sense 在此也应按人情语境处理。,1,27
1447100,投じる,4380,2,f41e978t2,example,minor,压倒性多数票投向了废除这一残酷刑罚。,压倒性多数人投票赞成废除这一残酷刑罚。,日文票を投じた与英文 voted to abolish 表示多数人投票赞成废除，旧译‘多数票投向了废除’搭配生硬且关系不清。,1,27
1425750,仲介,4440,2,f39e951t2,example,major,我在迪尔市及其周边地区代理买卖房屋。,她在迪尔市及其周边地区为房屋买卖牵线。,英文主语 She 和日文省略主语的仲介都是替房屋买卖牵线，旧译改成‘我’并将中介关系写成代理。,1,27
1533740,茂る,4466,3,f49e1160t3,gloss,major,繁盛,随从队伍,retinue 指随从/侍从组成的队伍，不是仪仗队；日文词头亦为随从义。,1,27
1225230,技能,4522,2,f20e379t2,gloss,major,容量,能力,技能词条中的 ability/capacity 指能力，‘容量’只表示容纳的体积或数量，与此义不符。,1,28
2215170,本作,4564,0,f117e570t0,gloss,major,本件,本作品,本作表示当前这部作品，‘本件’是此事/此件事务，不表示作品。,1,28
1375570,成り下がる,4606,5,f34e1017t5,example,major,那个男人甚至沦落到向人借钱的地步。,那个男人甚至沦落到向人乞讨的地步。,英文 begging for money 是乞讨，日文也说从别人那里拿钱；‘借钱’是借款，需归还，语义不同。,1,28
1531630,名乗り,4610,4,f49e778t4,gloss,major,用于人名的汉字音读,用于人名的汉字读法,名乗り读法是汉字用于人名时的特殊读法，英语也只说 kanji reading；原译‘音读’擅自限定为音读。,1,28
1044440,クリーニング,4757,3,f4e1702t3,example,minor,请帮我取一下干洗。,请帮我取一下干洗好的衣服。,dry cleaning 指送洗/洗好的衣物，原译‘取一下干洗’缺少被取回的物品且搭配不自然。,1,29
1594020,雑踏,4806,4,f56e1682t4,gloss,minor,拥挤,交通堵塞,traffic jam 明确是交通堵塞，原译‘拥挤’过于笼统，未表达道路交通阻塞。,1,29
1594020,雑踏,4806,5,f56e1682t5,example,minor,此外，“安乐椅购物”不会伴随拥挤和交通带来的挫折感。,此外，‘安乐椅购物’免去了人群拥挤和交通堵塞带来的烦恼。,英文 gets rid of the frustrations 与日文フラストレーションが伴わない均指免除拥挤人群及交通造成的烦恼，原译‘不会伴随……带来的挫折感’表达生硬。,1,29
1611280,払い,4820,3,f59e1648t3,example,major,这是公司付款。,把这笔账记在我公司名下。,Charge this to my company 表示把费用记在公司账上，旧译‘这是公司付款’改变了句子结构和支付主体。,1,30
1611280,払い,4820,4,f59e1648t4,example,major,这张支票是持票人付款。,这张支票可向持票人付款。,payable to the bearer 是支票可支付给持票人，旧译‘持票人付款’把付款人和收款人倒置。,1,30
2845497,夜の街,4831,4,f192e1412t4,gloss,minor,饮酒区,酒吧街区,drinking district 指夜间饮酒娱乐的街区，‘饮酒区’不符合中文街区表达习惯。,1,30
1764330,城内,4888,1,f74e1364t1,example,major,这位先生是为我们介绍城内情况的人。,这位先生是带我们参观城堡的人。,日文城内を案内した与英文took us around the castle均表示带我们游览城堡，原译只说介绍城内情况。,1,30
1406910,他の物,4912,3,f37e1354t3,example,major,别的东西占了渔夫之利。,别人坐收渔翁之利。,英文 someone else profits 及日文漁夫の利都指别人坐收渔翁之利，旧译‘别的东西占了渔夫之利’误把人译成物。,1,30
1321210,実証,4916,4,f29e441t4,example,minor,接下来我要证明这个理论的依据。,接下来我要证实这一理论。,実証及 substantiate 表示证实/证明理论，原译‘证明这个理论的依据’误将依据写成要证明的对象。,1,30
2260890,足を取られる,5051,1,f122e304t1,example,minor,脚陷进了泥地里。,我在泥泞的路上失去了平衡。,日文足を取られた与英文 lost my balance 都指失去平衡/站不稳；旧译“脚陷进了泥地里”把结果具体化为陷入泥中。,1,31
1492930,不祥事,5163,3,f45e1692t3,example,major,尽管自身丑闻不断，警方却依旧我行我素地抓人。,尽管丑闻接连不断，警方仍若无其事地开罚单。,日文違反切符を切る是开具违章罚单，不是抓人；オメオメ表示羞愧、难堪地仍继续做，译为若无其事地更贴合上下文。,1,31
1219290,奇異,5251,1,f19e1028t1,gloss,minor,陌生的,奇怪的,奇異在此是 odd/strange 的“奇异、奇怪”，不是陌生（unfamiliar）。,1,32
1021880,イヤホン,5271,0,f3e135t0,gloss,minor,耳塞,耳机,イヤホン通常对应耳机；“耳塞”更容易理解为堵耳用的耳塞，旧译容易指错物品。,1,32
1021880,イヤホン,5271,2,f3e135t2,example,minor,我好像点过耳塞。,我还以为我点过耳机了。,JA 的 はずなのですが 表示“我还以为/我记得应该已……”，原译“好像点过”弱化了这种预期语气，且耳机更准确。,1,32
1607100,叔母,5466,0,f59e671t0,gloss,major,aunt,姑母；伯母；姨母；舅母,英释为 aunt，原文整段保留英文未译。泛称亲属称谓须依上下文选姑母/伯母/姨母/舅母。,1,33
1607100,叔母,5466,1,f59e671t1,note,major,伯母指比母亲年长，叔母指比母亲年幼,“伯母”指比父母年长的伯/姑辈，“叔母”指比父母年幼的叔/姑辈,日语伯母/叔母以相对于父母的年龄区分，原译误限为相对于母亲。,1,33
1607100,叔母,5466,4,f59e671t4,xref,major,uncle,叔父,英释是 uncle，交叉引用对象释义不可保留英文。,1,33
1278350,巷,5475,2,f25e257t2,example,major,社会上正流行着一种叫互联网的东西。,互联网这种东西如今在社会上很流行。,日文说互联网这种东西在社会上流行；原译改成“叫互联网的东西”且颠倒为社会上流行着某种新事物，失去原句意思。,1,33
1333970,住処,5722,0,f30e1057t0,gloss,minor,住所,居所,住処意为居住处/住所，中文“住所”通常指地址，不能准确表达 dwelling。,1,35
1457020,突出,5729,4,f42e958t4,gloss,major,突出,（气体等）喷出,rupture 在此指气体突然喷出/破裂，旧译“突出”错误；用括注明确例示而不强行解释成“燃气泄漏”。,1,35
1457020,突出,5729,5,f42e958t5,gloss,major,突出,喷出,jetting out 指喷射而出，不是一般突出。,1,35
1457020,突出,5729,6,f42e958t6,gloss,major,突出,涌出,gushing out 指大量涌出，不是一般突出。,1,35
1733130,治療法,5735,1,f71e1240t1,gloss,minor,治愈,疗法,治療法是治疗方法；名词 cure 在此指疗法/治疗手段，旧译“治愈”表示治疗后的结果。,1,35
2111220,一筋縄ではいかない,5736,0,f106e981t0,gloss,major,不是一帆风顺,并非易事,一筋縄ではいかない指棘手、不容易处理；“不是一帆风顺”偏指过程不顺。,1,35
2111220,一筋縄ではいかない,5736,1,f106e981t1,gloss,major,不是一帆风顺,不能用常规办法解决,日文惯用语含义是普通方法无法应对；原译“不是一帆风顺”没有表达这一限定。,1,35
1921980,飛,5814,1,f88e747t1,xref,major,车；香车,车；飞车,将棋术语 hisha 是飞车/车，香车是另一枚棋子；旧译“香车”误指棋子。,1,35
2835390,置いてけぼり,5865,1,f183e255t1,gloss,minor,弃置,抛弃某人,该义是 abandon someone；“弃置”不自然且遗漏被抛弃的人。,1,35
2835390,置いてけぼり,5865,2,f183e255t2,gloss,minor,弃置,把某人丢下,maroon someone 表示把某人丢在某处，旧译“弃置”不够明确。,1,35
1167810,逸話,5881,3,f14e792t3,example,major,他先讲了一个幽默的趣闻，然后开始了讲义。,他先讲了一个幽默的轶事，然后开始讲课。,逸話是轶事/趣闻；原译“开始了讲义”把 lecture 误作书面讲义，中文不通。,1,35
